config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
5052,1109,1816,354,8,687,29685,17646,16924,1181,2.3324317442418128,801.9532580698301
5053,326,2014,113,22,485,41263,49248,9849,2717,2.9869523994343434,810.2675537126861
5054,3247,1579,371,8,683,49997,49123,17480,4859,1.7025914723159712,978.7002711472215
5055,6639,1683,413,5,419,13522,34140,11051,2697,3.119547124004086,951.6510176046875
5056,6470,1115,66,7,863,18707,38860,17482,3782,4.829846982111562,795.0018503232894
5057,676,1660,221,21,962,40587,35619,18158,4660,2.1812977045684683,1689.0729807059583
5058,6838,464,129,11,68,23588,39405,7523,1336,2.77010180280329,180.8948855063446
5059,395,794,412,28,510,43860,42625,12491,4034,1.9695373074643907,1618.3927134824917
5060,3499,396,103,3,945,24100,19368,15739,4918,4.39670303544145,1992.745437329871
5061,3336,73,425,10,943,32718,20517,6374,3239,4.401730957011665,1337.133600417914
5062,7393,108,343,27,247,49004,16786,12484,4783,3.9798459363726137,1906.3599353420393
5063,6097,1142,256,5,200,35806,31891,11404,2921,0.74984363391458,471.7887821473056
5064,1047,71,299,8,331,20692,38485,13255,1641,3.6954955883970766,1690.9993968399929
5065,6634,560,503,19,791,21522,27136,16068,2974,2.123503873610623,648.3546517655827
5066,2570,784,355,14,274,48551,49426,8433,4850,4.6279493410203125,565.9402095717459
5067,1503,1173,119,11,456,35192,18655,11274,3604,0.6915725087163141,110.69228674472706
5068,7893,885,127,26,369,24955,26207,19766,3111,3.4960607771734336,626.5180237510998
5069,7682,244,125,30,851,29516,10227,10953,4275,0.6989791568410076,1570.0215298195965
5070,3325,760,106,6,557,14459,43625,15710,2388,2.9518431881605967,637.8999288049012
5071,1091,1842,75,12,447,23518,30872,7623,2812,2.348177946184118,1942.5772651367063
5072,4936,292,245,30,10,35543,35885,8837,4246,4.774730442654061,1878.273272385509
5073,4794,1668,371,27,148,13489,16396,12477,4009,3.078060002857808,1016.3435096086362
5074,1239,1251,345,15,72,18052,43455,12220,4911,4.236190069393016,1910.9266508047435
5075,2354,1146,105,6,504,42303,31352,15107,2928,2.470062695333164,1801.7643064697493
5076,2445,1343,504,2,68,39676,11240,12824,4859,1.2712448890943993,927.1926302904924
5077,7066,133,235,24,378,21925,22722,15697,1001,3.2706285444057235,1031.4581380294173
5078,6556,618,416,14,751,26130,47816,9928,2963,1.8887352978400225,638.4918295964757
5079,4593,189,218,6,859,42954,28995,8659,2587,0.36971745654744836,679.2543819980597
5080,1377,1174,321,16,263,36278,21406,10555,1603,0.6179519484936572,149.88307411561593
5081,6122,881,500,9,385,15434,35764,14892,2004,1.0428522019707502,466.6210838090511
5082,4537,861,182,29,318,25533,41554,8625,4754,4.647807836758574,809.0615768176548
5083,5970,1168,341,7,450,37192,47761,12643,4497,4.011495835203526,155.09165460924683
5084,7482,1932,312,16,344,18223,30966,7334,1632,2.281964005537584,236.72002889078007
5085,7457,156,260,30,840,42490,21052,7485,1702,0.542216095861831,804.2398132208556
5086,1167,1219,276,14,1007,29216,11403,8622,1335,0.23535518926511748,1459.0038966666539
5087,376,863,456,4,698,16333,17941,19796,3942,4.458506680556454,835.5841932891618
5088,636,424,224,4,791,49031,19083,5326,4265,1.7545120789588922,1028.137670887194
5089,6250,1336,335,26,932,32021,49807,10418,4537,3.605333240073295,1289.1584324366909
5090,5982,1871,458,9,813,10580,30195,12282,4546,4.600172825927929,1142.6662364691708
5091,6105,833,213,6,614,41156,44115,8049,2633,2.4102320995089492,1671.2724384921707
5092,6616,1585,394,4,464,22121,15507,7145,4658,1.0462404088269053,425.83289260524197
5093,3396,821,355,14,51,18827,25222,6250,2254,4.493979962735213,1232.5915465696644
5094,1252,1567,328,16,103,47619,12373,7187,2938,2.513345441213749,801.2401805525313
5095,989,642,198,3,130,31879,16406,9678,1433,3.6190560272287913,203.57234487798314
5096,6719,1466,437,10,506,43204,20031,17440,4444,1.8003177879501222,737.7444733527772
5097,905,1225,394,17,519,12124,10543,9036,1513,0.6072599603810699,327.8725680992932
5098,401,357,229,7,794,27713,38448,8890,4704,4.378062622878522,1702.8137837689455
5099,4625,1425,152,6,597,43430,44571,5580,4424,1.0358708778756556,1805.5731049031276
5100,7040,1811,451,16,545,29280,10895,19186,1807,3.831344655871081,911.7700977898087
5101,5238,2021,421,12,257,42680,41272,15530,4376,3.3699540540774287,1040.7274635929575
5102,4672,831,242,28,191,47683,10111,9261,2867,1.088847460405635,1201.2363244741755
5103,4912,139,163,13,626,16371,45688,9201,3120,2.2116402117698617,969.0123954522888
5104,1649,1260,100,18,504,18613,11577,18863,1984,1.4505551675084403,1475.893112430734
5105,5490,1080,283,6,363,28215,18219,14335,3027,0.7284035325647226,567.1704055557889
5106,289,1693,305,6,585,45190,30804,13261,3275,1.9208428516613987,1530.977241019282
5107,2299,571,158,27,70,16123,10501,12836,1193,1.95455241567237,261.7137717908897
5108,6450,1973,459,2,681,47954,45874,11614,2447,4.802847332773079,495.8215634814788
5109,5433,1084,371,26,770,19205,35728,15452,4655,2.334080051097292,1536.4272497365214
5110,7881,1775,251,13,607,17146,49795,11225,1816,4.014983848754676,1340.7033437883106
5111,1600,1462,262,12,54,37797,18867,19647,2281,2.4264892981924113,1054.626478378023
5112,350,1451,302,28,451,38809,49599,12184,4322,4.105641742421202,277.4575505970814
5113,5699,376,361,19,881,17356,18328,13033,3956,3.8241046000208105,585.8961506457848
5114,1093,691,89,16,339,34212,24628,16003,3945,2.7076412160818752,1595.4307783158986
5115,7094,1032,360,13,3,43260,33553,8185,4961,0.5135222805538872,102.24712468244583
5116,7221,2025,148,21,576,43785,35353,11268,1021,3.027893407442026,1211.4623450617487
5117,3435,435,288,26,359,39034,25712,14545,2100,0.15641569922977747,1446.4519296880046
5118,6530,1920,292,29,989,11779,49127,14424,3459,0.8522899253366504,1875.9987494846464
5119,7075,1347,153,18,261,43963,47938,5010,2906,3.8370126693757025,585.85338926737
5120,6839,624,386,13,1012,20705,30391,12491,1418,3.880373822122232,1141.9246247289134
5121,8009,1516,491,3,626,21106,36248,17284,2393,4.990528484505059,1623.2280060833257
5122,2232,1069,477,11,991,15658,26266,14720,4714,2.6742989412340545,110.57793116539592
5123,4435,778,266,25,346,31165,39543,5282,4949,0.2670375261355056,109.5882383453636
5124,4418,247,234,2,150,45510,15931,18448,1690,1.2522646999181053,1323.3153382184094
5125,7834,1797,194,16,8,46561,43028,11155,1119,0.4661287250797268,1872.2068998127147
5126,7884,1451,481,2,910,28298,49309,7952,3556,3.528467385986227,1054.8575050290435
5127,7744,1988,310,15,326,38822,29558,14127,2223,1.4985466321163197,930.4500149543875
5128,4995,1670,194,12,731,42592,45078,5811,2157,2.1656134917226444,779.2975414811121
5129,3211,1513,465,18,40,13669,46632,7768,4770,2.0935877389013307,1203.9066831955051
5130,5111,1704,450,26,964,27491,33940,15172,3149,2.666433634988835,1142.5739997241935
5131,8060,1311,182,24,881,45032,35841,13276,4945,1.6413229690282314,763.2138767687117
5132,1394,772,472,31,869,29893,17599,13380,1754,2.289640853296192,678.9350742432605
5133,1497,181,462,28,241,23792,25466,16026,1988,0.1201012025553025,947.5832548348717
5134,818,278,508,25,1019,28340,38453,19385,4343,2.1642057851794845,1427.8780054547408
5135,6790,1176,311,21,948,24744,10517,5102,1536,1.2646917349293807,292.80248284169113
5136,7582,1703,185,8,216,40791,37600,13405,4553,0.50809648958321,275.10917695650045
5137,981,449,197,2,570,47574,42957,7887,2893,0.5944490269179595,1352.8357037939359
5138,2104,1655,412,28,957,49714,33037,18730,3282,1.09294532238021,1675.78654625773
5139,1508,482,89,20,155,34261,36050,7879,2877,3.101874038453124,1730.5659375227544
5140,5266,143,274,4,651,24608,25280,7250,1702,1.2394520237154132,604.6829973218576
5141,537,553,272,15,152,12943,18091,9372,4692,3.5945356629276066,1543.5640203725188
5142,2832,464,148,10,831,20445,49981,15691,3821,2.2899947718790767,1373.6889832671488
5143,2668,68,479,22,764,38418,27170,14112,4232,2.2704877378901966,481.1534156871107
5144,8145,632,97,26,800,16284,16396,7484,3461,1.6863206345517139,1294.3163794546854
5145,5472,1904,317,29,60,44555,36460,12116,3864,4.45036858056636,1000.5535416295813
5146,4972,98,303,23,998,39633,12310,18557,1537,3.4852284139329943,561.8441929783983
5147,7025,246,280,9,851,43735,23345,10523,3311,4.465906388903762,1848.4742121666554
5148,1916,600,204,13,232,13258,18438,7460,3877,1.4661683303587503,1750.9664769963574
5149,7716,1342,170,24,969,44494,31693,7219,3656,3.4199469578176087,959.6835864850586
5150,6247,1710,196,3,159,25464,44491,10440,1111,1.9963808505328198,1322.4600461725063
5151,5684,149,387,3,48,19842,25580,7165,2337,4.9854459068702255,1445.2096657439527
5152,1167,1034,424,4,793,28808,24286,18250,3103,1.2441660999273052,627.7178672943444
5153,3356,789,306,25,968,17006,23719,16519,1374,1.3538629403853886,924.1058323431447
5154,3821,428,182,15,195,41561,25033,8940,2793,3.2624876566844123,448.16685386358
5155,8034,1371,192,12,655,14219,29162,13660,3058,3.8020303671993125,1565.558942046788
5156,4365,1756,492,3,1016,11002,19452,7663,1492,3.5109158585526563,450.41987186681257
5157,3356,1435,420,22,579,25564,16000,6346,1432,4.523619811578704,1750.2470672094823
5158,1221,1822,173,30,430,48300,34867,5540,4386,4.54699437325683,1385.1156632586776
5159,4599,1738,224,28,365,46610,25327,16803,4041,2.718283483837405,1051.3637966978158
5160,4655,1320,289,25,829,30060,29798,17127,4284,3.0928927250110383,477.1781513240265
5161,4454,1110,227,29,658,25572,33411,12444,1676,2.212358186482942,289.41501609772786
5162,4583,486,276,2,767,45518,17499,15182,4873,0.7406218388935171,814.3828887683763
5163,4226,1462,456,25,820,27311,13168,12847,1312,0.30961670991406265,1395.7980793205813
5164,7150,1395,483,14,615,11460,47150,16484,1839,2.359066180315045,1756.9344545903004
5165,2431,1093,85,29,1008,30013,39811,17108,3945,2.1882874752588823,1850.731611318072
5166,5197,120,267,14,287,32509,25549,8360,2715,1.4357674190717775,1357.4278295957806
5167,7715,1162,485,12,849,31629,12750,7250,1744,2.5899587957064756,463.3529395826733
5168,1195,414,459,19,108,33498,46791,12160,2756,4.917374470045159,1084.1171770614383
5169,7488,1103,101,2,908,33582,37405,11778,1696,2.7252311099244384,1446.8889671921168
5170,2264,2022,159,30,154,45158,15535,10748,4103,2.422674669976205,642.9077577061713
5171,6703,924,80,27,202,21456,42972,12151,2020,2.421378001170246,243.994649080241
5172,2119,1698,138,3,590,17644,22082,13748,4173,4.881593778351541,1245.98849387275
5173,1504,1341,474,14,404,48200,43812,19645,4795,4.059769634919525,1883.7164928424124
5174,1775,847,233,29,523,31048,17970,14925,2800,1.0960040890388685,163.5003813444304
5175,7241,1963,210,28,525,34494,21096,19170,2889,0.3527889576177352,848.9431389128619
5176,4765,841,78,7,990,32691,49557,16696,2288,4.171050323118782,1643.2498728392316
5177,8048,138,395,15,313,14734,29827,10111,3410,3.7100028035590653,1993.8835096550627
5178,2622,1320,409,2,344,39659,16052,17047,1603,1.0999319630319069,1157.614487503659
5179,5805,821,331,30,441,42467,26101,6314,4353,1.6603076024424925,700.4460680935155
5180,6696,1482,370,24,764,12627,42065,17453,4259,3.5455726174781064,710.2772994057594
5181,1371,1504,495,17,7,28278,32111,8551,4006,4.927953458668541,152.79679442544926
5182,7671,232,168,15,216,44731,11456,5933,4603,2.5257095897628297,1085.9695295279212
5183,3431,1439,78,30,572,28336,39656,12001,3450,3.8749431929487046,845.3351280785749
5184,1732,456,424,12,229,44443,49970,7586,4112,0.8488248463521927,1842.775697577137
5185,5581,2034,299,23,999,13303,46687,10093,2889,2.847589208837053,1868.2281538016477
5186,301,1212,82,8,703,33367,11897,5923,2121,4.660515524048003,1503.2846887560802
5187,6391,698,490,29,711,30389,41103,10152,2763,0.25085887047782685,677.1293795846702
5188,5356,1977,174,20,80,49854,16780,7913,4719,0.5633844663436285,1436.8265030452428
5189,2939,826,173,15,731,44106,26047,16070,4180,1.0782949596407134,933.0153779133708
5190,4860,997,457,16,729,31442,39684,5932,3779,4.036401810844946,1774.441005376098
5191,7873,928,422,11,895,16105,44302,9525,3603,1.2610284010301218,1224.8397345073179
5192,1648,862,428,12,764,17851,18080,8235,4136,2.9043024503382475,776.3272598527449
5193,6790,1591,212,1,455,42686,30443,14545,4027,1.5391043143092749,1504.6378159225112
5194,7408,1685,414,24,825,43291,23294,5421,3632,0.15526846552538107,1032.6536022103674
5195,3018,775,265,6,144,28886,38873,6168,3458,2.443109752767472,1421.7057887923406
5196,1098,1850,406,21,199,43714,23729,13475,4912,3.445920984865158,1436.0909190879688
5197,4628,1434,271,24,819,42573,14817,17235,2193,4.8762218243102735,766.8238711076683
5198,2170,712,375,1,73,15957,49951,8152,1237,0.28175176016259396,1961.4689115167243
5199,4496,600,221,7,64,24136,22138,13653,2406,2.7640572849707823,1005.1111153591228
5200,3026,425,125,22,858,21419,17603,11103,2239,2.0367326797672574,1590.7632331639006
5201,2846,617,314,22,942,22501,19803,13526,2729,0.2825235542718578,241.96147271536
5202,4329,1720,361,21,377,37507,44138,18237,4766,4.242823799778445,354.3403116723424
5203,3598,506,233,7,74,31555,37933,9176,3535,1.9129926877753243,1641.6555788906144
5204,1774,2016,441,21,884,48289,31682,8427,1630,2.5190400122374315,540.8681778219013
5205,2496,403,401,6,948,19036,23299,9361,4927,0.724884442433023,658.6771272298108
5206,6210,752,124,4,855,49505,17695,17950,2111,4.461495524296181,1013.9142724852913
5207,5150,1524,328,9,173,24452,19548,19958,4140,0.8925135894905966,1494.9082501074672
5208,5896,217,124,19,1017,43795,14477,10861,1088,4.445314100325035,1243.7733001747956
5209,7018,767,480,7,178,37364,30234,9232,4457,1.2962523289473145,1770.7444918741896
5210,5642,426,346,31,127,16053,49309,13183,3706,4.500326964258511,1672.4454480095226
5211,3498,1664,462,25,275,15474,14130,11582,2970,1.0343586403714005,1465.0855420966045
5212,3572,1155,485,1,881,32436,34076,18354,4510,0.6686684890125743,1703.2501300708107
5213,7887,1538,187,13,249,24463,39739,6570,1993,2.2005824798128537,748.7052222306244
5214,6214,447,421,6,1015,26780,16195,14073,1432,2.856433301901365,1663.4060473326927
5215,2894,1238,199,11,102,41675,39853,5352,3718,1.3970481182305148,1083.5623076246272
5216,3901,2005,147,22,330,48142,30860,9625,2172,0.8033913606176356,102.93623075798891
5217,6050,1329,326,2,599,29402,13218,15445,4407,3.12042623906845,1456.5600742692827
5218,3675,662,479,26,182,32732,48869,15611,4535,0.21676217769172212,1518.6616145969601
5219,6163,1573,151,5,233,39826,19699,13735,3603,3.953500956199678,1598.928843057606
5220,5301,1166,395,16,860,17616,28262,18788,1232,1.9775435541930484,290.77201873316073
5221,688,628,292,24,189,42441,42586,16809,1757,2.476892029318654,570.6752492992302
5222,2300,220,467,14,304,31967,10851,7787,2318,3.608251129308819,1997.025285231216
5223,856,540,190,6,817,14601,19760,8573,2341,1.916113100012476,1366.0072734763967
5224,1039,1547,474,6,736,23411,26806,9282,4275,4.3817291307926345,1078.235762655209
5225,3095,715,260,10,323,33675,42579,16264,3827,0.9437334127552065,1673.4165140326968
5226,3544,2018,377,2,617,45046,36153,15834,4985,0.4946952828440462,884.1151371032543
5227,3842,212,171,19,471,34951,33097,10503,4162,1.6191937533369092,248.32794249193978
5228,5768,1454,443,19,497,30373,43982,5104,4268,4.691731735445563,965.2293780360197
5229,6326,655,265,27,746,40585,23792,10788,4969,4.040171288927871,1729.2509015310516
5230,6169,1734,421,5,641,34656,33716,12584,1492,3.248922227986567,968.6011800489413
5231,958,307,377,14,217,14670,45205,14836,3651,0.11864252320644784,291.29049673966836
5232,3242,1791,396,2,677,22695,24529,6721,1253,4.878333168345333,746.3454697797081
5233,6919,1399,454,1,399,22160,43354,5533,2497,1.6151428439935218,740.1362550420756
5234,5694,1892,209,30,688,27143,15663,11056,2407,4.042821808351977,258.32598643080416
5235,1654,2046,106,8,1019,22502,43191,12260,2288,1.430778655744288,1216.8027419995092
5236,909,459,237,9,691,32610,35444,11734,3892,1.0103639082096985,824.9592359320728
5237,4674,1065,418,17,431,46129,31930,6737,1717,0.36907262218768155,1728.0740617113693
5238,6180,812,321,2,479,28387,18082,10433,2484,0.18009432354793098,1432.505289459917
5239,6224,441,437,24,267,22236,42264,14586,3428,0.44581409886872614,1150.8522832558635
5240,6510,1820,105,30,1003,23739,29474,10648,1132,1.526457774634571,914.2551965413678
5241,6498,664,432,20,751,13725,22858,6608,2174,4.898764251623112,659.5358324011415
5242,1980,1483,241,8,514,35477,46225,16835,1013,1.4109283707506817,1741.619305279717
5243,1501,400,386,13,186,18008,34027,5166,2432,3.959159503963969,1138.3754477665698
5244,3606,2021,95,31,469,28157,32741,7529,2506,3.4238928820131367,1978.1433460575745
5245,3681,160,315,5,164,44766,16346,8012,4888,1.921841714876711,516.9881493975954
5246,4190,192,152,28,551,16340,37114,15619,3744,4.224042461178539,1361.9274789352298
5247,7367,1048,240,12,866,36411,30954,7912,2052,2.680809699719238,880.6666712373136
5248,5982,1528,134,20,11,27685,39153,5691,3067,0.9415522386450785,1664.0322871142093
5249,2542,1281,483,19,316,28672,32953,8042,4410,0.958173330205351,1002.9498383867248
5250,7367,758,403,12,388,17080,13795,15748,3235,2.921989196749535,1856.5735436393654
5251,2367,875,238,29,516,45143,14507,12388,2641,1.0836056544119934,818.3721892141189
5252,6088,1345,387,21,157,40148,39516,14663,4831,2.921565788434684,1325.833021274045
5253,7583,367,183,14,622,37608,17387,9262,1701,2.855570031402535,995.1456524374937
5254,5779,927,445,12,483,40851,47512,15623,2843,4.489083230226987,282.71039869970696
5255,4246,1703,293,14,820,34678,43983,12663,4995,3.1042657187078615,1868.9847880018008
5256,7476,178,249,3,632,16142,39780,5041,3940,1.151645241420702,220.07930177397708
5257,7752,927,444,31,314,34939,45957,14638,2727,0.6361034432219186,682.7802217717532
5258,2700,748,300,11,936,40004,16949,9801,1868,4.028701781262016,526.7676515699517
5259,7481,1915,282,30,51,15422,33376,11924,3405,4.1284200474802875,939.1726833657771
5260,6175,1314,67,12,572,40447,40521,12555,1201,1.6909848877951335,865.7782346752722
5261,6034,1194,271,14,268,42152,36418,10418,2268,0.8056171649287526,1566.564535544194
5262,3864,872,471,5,833,17216,44659,9740,2542,0.35210707360263394,955.0153824701329
5263,2579,93,230,4,764,12246,11792,12108,1721,1.7126962633862788,1900.0052416049627
5264,1097,1204,112,14,968,31493,37794,14337,4770,2.1471542592812582,1832.5227474618207
5265,5698,1340,105,14,368,20978,26756,5334,3108,4.356023018759017,870.9473082849468
5266,2787,1659,349,30,992,47665,34313,19269,1039,2.638585486700789,885.511439109458
5267,6505,2002,265,23,205,25388,26695,6487,1636,2.210174869753323,1980.9797438709327
5268,6068,129,299,17,694,11189,29654,17641,1892,4.29383054514909,1375.8995840299176
5269,5499,1511,344,15,218,19543,38280,19692,1528,0.31348153715951566,656.8790184469271
5270,2013,1340,501,26,205,42307,26712,15441,1702,3.6759891401358478,687.5756054061441
5271,2395,1578,417,8,371,14456,12571,9187,1569,1.7663815277660744,1339.906703947758
5272,6537,1010,498,29,974,17568,48005,6999,2581,2.0171571141474964,461.5658071493318
5273,5029,818,140,8,37,31791,14730,7001,1779,0.45628972807457413,1306.2487334189125
5274,2564,661,292,7,357,16287,34830,19169,4168,1.5182504147585327,1351.2654536600255
5275,7144,1007,76,25,598,33966,23473,10885,2232,0.4693211565398281,1983.123995563238
5276,704,447,288,20,438,23003,43840,12934,4122,4.699270121409287,244.59498939876758
5277,4230,1072,359,17,240,14145,49836,13964,3542,2.042581488284079,816.6865885019772
5278,7222,199,277,28,684,21310,21559,8188,1855,4.056885185228858,907.4480112726135
5279,7165,1110,107,31,613,13816,44377,14780,1862,4.0849064903024646,1054.3530908401294
5280,2260,1897,473,18,291,31185,22048,14062,1710,0.49465614453165496,238.34264625739857
5281,4300,196,206,18,611,47464,33274,15387,2166,3.1355594447940636,569.6277472649226
5282,709,1246,113,4,375,33596,49050,19985,4033,2.677422355471779,988.2539178885844
5283,6297,947,380,5,590,26721,17187,17586,1971,1.183477061384116,1091.652813017576
5284,6260,1475,339,1,720,31896,30793,16894,1311,0.23224476327962687,925.5965425419903
5285,2658,1053,102,17,356,15238,35225,8783,4379,0.723794315117592,1164.8964703089193
5286,446,1131,408,19,246,21727,45252,11438,2564,3.0696322293259253,141.73402851444428
5287,5798,696,120,22,227,38140,36822,14931,4065,2.705222658910613,562.0857237519388
5288,2021,1408,213,24,77,28969,34861,10940,4189,2.182084366565125,799.7016225313519
5289,1745,1393,483,14,908,47697,39001,7863,2507,2.0667100345103533,687.5974114965828
5290,7661,1652,72,1,557,27119,10759,15140,1395,4.35316477926923,1017.9435881092414
5291,622,437,273,15,374,49261,43209,13458,3754,3.812100375829588,1418.06295522636
5292,7220,900,507,4,525,27565,13203,8771,2756,2.849863857429152,117.94782819857518
5293,7225,1855,182,7,512,10078,24367,5110,1804,0.8049302907923032,796.8587599561677
5294,6300,729,211,22,584,25423,44234,16129,4356,0.22802350473106034,1418.5277776256007
5295,2597,1138,186,25,868,39610,30271,16510,1621,0.8704356238072111,976.6683091702516
5296,5693,1068,196,22,889,48992,11398,7078,4698,2.1301648735434817,1251.5543669364824
5297,3588,634,241,22,24,23623,31864,16857,3862,3.3665626064955436,637.7037822711384
5298,6084,1871,247,5,291,48960,37691,8305,2330,3.9397391916475692,902.9340522820271
5299,5391,1322,346,31,324,47262,39559,8015,3958,3.726373230334054,432.22867889979636
5300,5569,2037,144,3,701,41159,14776,8434,1564,3.406055331519179,1650.5733960600285
5301,3412,1361,82,14,882,45487,39171,14958,2587,2.2966063719826857,513.8366500386819
5302,2890,928,483,3,127,17294,17767,7714,2881,2.0424269803718933,1761.13991570976
5303,8032,1926,344,4,230,17989,33824,10002,1940,3.6188314948952485,579.717232458876
5304,408,1039,386,4,61,33560,36478,10091,3042,2.165757750872632,445.5324862671361
5305,5910,455,259,2,524,17849,45339,7891,4342,3.103828594334352,1104.1922945821022
5306,1713,889,296,25,885,20363,44890,8502,2814,2.977830277665978,168.13385810219242
5307,3091,1351,218,6,539,44633,32490,11729,2181,2.6637961293087566,1080.0564924153477
5308,4942,1741,413,16,676,24844,44474,7536,1120,4.394333309441405,1328.8399234616857
5309,3638,1644,312,15,1023,10409,17757,7707,4612,2.6141403417097915,1908.5971100736458
5310,7601,205,163,13,60,19853,49495,7109,3948,1.268833847238376,1171.2042544082037
5311,2230,1131,217,6,84,47750,48841,8701,1588,2.080591546180115,1757.079340958889
5312,4472,1081,191,20,853,10799,16041,9598,4864,3.4417811675198418,978.3270143429924
5313,5622,1738,262,19,671,10443,33392,8455,4101,4.98624877635566,1600.1616153407679
5314,2419,416,300,16,165,17214,10012,16930,4059,0.3441332298750519,725.2634376541439
5315,1329,874,284,14,739,19777,18047,18357,1371,1.4053201202115169,571.3398459546949
5316,4447,147,352,9,1010,25368,27325,10971,3946,1.4120085491537162,854.7690029603164
5317,1295,1286,248,28,443,38842,48161,12752,1695,4.342096256903469,1381.2989283334389
5318,8063,1124,453,27,777,36709,43048,12744,3755,1.869121436657835,1003.669362160286
5319,6995,1049,181,2,427,16992,33603,16209,2521,1.7088297328603412,722.4127355156169
5320,2331,441,272,21,472,13514,15446,17136,1857,1.1081709862205094,721.2456177627546
5321,7963,124,349,5,524,26704,48707,12021,1032,0.4904113590173106,1155.4612253014147
5322,2102,1265,178,17,318,44474,25271,9025,4208,0.30376926983609004,1749.623721862189
5323,5498,1435,181,22,596,19034,47209,12179,4991,4.19093893039703,1011.248586048054
5324,6053,889,141,11,155,35869,25126,12489,2297,0.26207223652387135,171.17275353707328
5325,7480,1567,105,8,499,27294,33533,8926,3411,3.7787673628744014,1530.2682996720625
5326,4982,555,403,27,288,18675,31924,13597,3964,4.621265992445792,387.872361146136
5327,4980,783,68,7,904,23694,16989,9045,1323,4.391905292823975,1288.9967610875517
5328,3385,606,256,15,667,26800,27665,5140,4013,2.764626704309908,918.5745365213252
5329,3782,269,414,3,393,23228,14037,7547,3392,0.5850302009039589,209.7968149468673
5330,7662,1630,105,31,597,36762,43907,13362,2316,0.1784067558442312,314.3475098564476
5331,4072,1517,128,28,964,31693,45431,11807,3642,0.544085361239775,888.8134391418207
5332,366,1817,74,13,490,15721,47808,18898,2671,0.24955262116547977,662.3695198824735
5333,7469,966,176,25,28,37914,34427,13710,2321,1.4190901839259489,286.7737633471603
5334,916,407,167,25,632,33720,41142,18969,3401,1.733744454470091,1614.9663639842283
5335,5150,1868,440,1,225,10039,47254,5959,1690,2.3931549795336275,1480.884702464643
5336,7993,498,126,25,961,15274,27810,13908,2763,2.609070499323255,349.26228000999936
5337,2049,1584,100,27,84,20755,16078,16972,4258,1.398914608037546,1611.0672111661288
5338,7503,112,67,12,280,30590,13192,17883,2019,2.8137514216084885,1724.3935941648379
5339,4509,1319,336,24,533,43892,15463,12321,1450,0.4572870185866681,254.4638016691387
5340,4529,657,129,8,232,30413,23899,8187,3247,4.310748193131559,1369.9780961133968
5341,608,366,141,4,488,15862,30542,19069,1828,0.23106041455577606,403.88048592943517
5342,6728,767,462,17,1013,26386,45693,11833,3136,0.3973863555648718,144.96345726980616
5343,4996,503,101,5,187,46934,37140,5892,1878,0.28235986123840295,1706.4345448758643
5344,7760,65,313,23,15,37228,38488,13978,2493,1.7286398149331224,406.7846542307263
5345,1712,246,494,16,357,13539,17294,11717,1074,2.5973416433921446,817.0470224873447
5346,7387,343,90,19,198,28308,42563,19691,2775,1.415135956671523,1739.4356083649272
5347,5822,1847,421,4,101,41496,26750,15186,2049,4.656544202899541,1161.4259550919478
5348,5844,749,498,31,531,13051,46720,11901,1488,0.7009996042256998,1949.8206234437728
5349,1949,805,211,8,18,29309,42758,9937,2220,4.3988913358964785,1751.1376120271525
5350,7759,77,481,7,622,25803,25751,9456,4422,4.618204091328696,222.64265810348036
5351,5189,272,503,16,76,45553,13014,10531,1214,3.8912786320862445,1147.9810838548206
5352,7983,1706,316,7,395,32338,16426,6333,3489,1.940101473361863,1011.0054130653858
5353,942,1801,406,17,458,41261,38788,16986,4202,0.262940102359315,1831.5231299898944
5354,3680,589,276,13,742,25835,36777,16834,2962,3.5573029291704232,663.6315649275407
5355,831,301,316,11,381,37169,33579,15845,2216,2.2163552044371837,954.0330996805437
5356,3013,235,103,28,97,49006,34054,15845,2652,1.5880344884296413,524.742013977801
5357,8032,1013,158,29,10,43938,14096,9060,1176,0.5606235912677293,320.0151781432616
5358,6936,849,308,9,290,49236,47601,16808,1806,3.1886777341590338,545.6294751641578
5359,3693,1078,473,20,428,19729,41946,17548,4422,1.4379006385146804,1582.2541879657197
5360,7452,212,365,28,545,37294,32657,15275,4756,3.879695712775382,1207.549484609888
5361,6769,948,173,13,584,25094,42974,11544,4214,2.761737254392712,1846.2772364841894
5362,2355,686,269,5,754,33616,14560,9086,4278,4.251483386573727,1238.424482395529
5363,1138,1778,464,17,92,36364,19712,18083,4848,3.478495144957953,1252.9169499303273
5364,830,502,498,9,1006,31707,49937,5115,1043,0.2377654943901904,777.5147512792996
5365,450,1372,272,2,75,13694,34803,5613,4965,4.584625519309646,1413.916257076422
5366,363,1086,425,28,605,22565,43120,17522,4644,4.360267973090765,1598.4805416003953
5367,3298,1414,478,3,286,12288,31753,19640,4133,2.8420902522196045,776.6026872555468
5368,2814,1074,338,25,530,42305,35159,10860,3058,0.7833284053985841,224.84235427971512
5369,2453,466,284,27,661,39875,44810,5904,2122,1.2028417919426007,1524.374086337491
5370,7132,112,472,26,221,22148,36719,10042,1635,3.070353400985116,320.0366398237094
5371,496,630,195,12,77,20203,29358,19884,4772,4.863036828103867,836.8398296397123
